sen_id,sentence,word_count,view,status,source_file
SEN0566,유턴 맞다,2,F,ok,NIA_SL_SEN0566_REAL02_F_morpheme.json
SEN0567,카드,1,F,ok,NIA_SL_SEN0567_REAL02_F_morpheme.json
SEN0568,카드 되다,2,F,ok,NIA_SL_SEN0568_REAL02_F_morpheme.json
SEN0569,카드 가능,2,F,ok,NIA_SL_SEN0569_REAL02_F_morpheme.json
SEN0570,카드,1,F,ok,NIA_SL_SEN0570_REAL02_F_morpheme.json
SEN0571,나사렛 가다,2,F,ok,NIA_SL_SEN0571_REAL02_F_morpheme.json
SEN0572,나사렛 가다,2,F,ok,NIA_SL_SEN0572_REAL02_F_morpheme.json
SEN0573,나사렛 내리다,2,F,ok,NIA_SL_SEN0573_REAL02_F_morpheme.json
SEN0574,나사렛 내리다,2,F,ok,NIA_SL_SEN0574_REAL02_F_morpheme.json
SEN0575,나사렛 차내리다,2,F,ok,NIA_SL_SEN0575_REAL02_F_morpheme.json
SEN0576,나사렛 차내리다,2,F,ok,NIA_SL_SEN0576_REAL02_F_morpheme.json
SEN0577,나사렛 도착,2,F,ok,NIA_SL_SEN0577_REAL02_F_morpheme.json
SEN0578,나사렛 목적,2,F,ok,NIA_SL_SEN0578_REAL02_F_morpheme.json
SEN0579,나사렛 곳,2,F,ok,NIA_SL_SEN0579_REAL02_F_morpheme.json
SEN0580,나사렛 가다,2,F,ok,NIA_SL_SEN0580_REAL02_F_morpheme.json
SEN0581,응급실 가다,2,F,ok,NIA_SL_SEN0581_REAL02_F_morpheme.json
SEN0582,응급실 가다,2,F,ok,NIA_SL_SEN0582_REAL02_F_morpheme.json
SEN0583,응급실 내리다,2,F,ok,NIA_SL_SEN0583_REAL02_F_morpheme.json
SEN0584,응급실 내리다,2,F,ok,NIA_SL_SEN0584_REAL02_F_morpheme.json
SEN0585,응급실 차내리다,2,F,ok,NIA_SL_SEN0585_REAL02_F_morpheme.json
SEN0586,응급실 차내리다,2,F,ok,NIA_SL_SEN0586_REAL02_F_morpheme.json
SEN0587,응급실 도착,2,F,ok,NIA_SL_SEN0587_REAL02_F_morpheme.json
SEN0588,응급실 목적,2,F,ok,NIA_SL_SEN0588_REAL02_F_morpheme.json
SEN0589,응급실 곳,2,F,ok,NIA_SL_SEN0589_REAL02_F_morpheme.json
SEN0590,응급실 가다,2,F,ok,NIA_SL_SEN0590_REAL02_F_morpheme.json
SEN0591,손바닥찍다 가다,2,F,ok,NIA_SL_SEN0591_REAL02_F_morpheme.json
SEN0592,손바닥찍다 가다,2,F,ok,NIA_SL_SEN0592_REAL02_F_morpheme.json
SEN0593,손바닥찍다 내리다,2,F,ok,NIA_SL_SEN0593_REAL02_F_morpheme.json
SEN0594,손바닥찍다 내리다,2,F,ok,NIA_SL_SEN0594_REAL02_F_morpheme.json
SEN0595,손바닥찍다 차내리다,2,F,ok,NIA_SL_SEN0595_REAL02_F_morpheme.json
SEN0596,손바닥찍다 차내리다,2,F,ok,NIA_SL_SEN0596_REAL02_F_morpheme.json
SEN0597,손바닥찍다 도착,2,F,ok,NIA_SL_SEN0597_REAL02_F_morpheme.json
SEN0598,손바닥찍다 목적,2,F,ok,NIA_SL_SEN0598_REAL02_F_morpheme.json
SEN0599,손바닥찍다 곳,2,F,ok,NIA_SL_SEN0599_REAL02_F_morpheme.json
SEN0600,손바닥찍다 가다,2,F,ok,NIA_SL_SEN0600_REAL02_F_morpheme.json
SEN0601,서울역 내리다 가다,3,F,ok,NIA_SL_SEN0601_REAL02_F_morpheme.json
SEN0602,서울역 내리다 가다,3,F,ok,NIA_SL_SEN0602_REAL02_F_morpheme.json
SEN0603,서울역 차내리다 가다,3,F,ok,NIA_SL_SEN0603_REAL02_F_morpheme.json
SEN0604,서울역 차내리다 가다,3,F,ok,NIA_SL_SEN0604_REAL02_F_morpheme.json
SEN0605,서울역 도착 가다,3,F,ok,NIA_SL_SEN0605_REAL02_F_morpheme.json
SEN0606,서울역 목적 가다,3,F,ok,NIA_SL_SEN0606_REAL02_F_morpheme.json
SEN0607,서울역 곳 가다,3,F,ok,NIA_SL_SEN0607_REAL02_F_morpheme.json
SEN0608,서울역 가다 내리다,3,F,ok,NIA_SL_SEN0608_REAL02_F_morpheme.json
SEN0609,서울역 가다 내리다,3,F,ok,NIA_SL_SEN0609_REAL02_F_morpheme.json
SEN0610,서울역 가다 차내리다,3,F,ok,NIA_SL_SEN0610_REAL02_F_morpheme.json
SEN0611,고속터미널 내리다 가다,3,F,ok,NIA_SL_SEN0611_REAL02_F_morpheme.json
SEN0612,고속터미널 내리다 가다,3,F,ok,NIA_SL_SEN0612_REAL02_F_morpheme.json
SEN0613,고속터미널 차내리다 가다,3,F,ok,NIA_SL_SEN0613_REAL02_F_morpheme.json
SEN0614,고속터미널 차내리다 가다,3,F,ok,NIA_SL_SEN0614_REAL02_F_morpheme.json
SEN0615,고속터미널 도착 가다,3,F,ok,NIA_SL_SEN0615_REAL02_F_morpheme.json
SEN0616,고속터미널 목적 가다,3,F,ok,NIA_SL_SEN0616_REAL02_F_morpheme.json
SEN0617,고속터미널 곳 가다,3,F,ok,NIA_SL_SEN0617_REAL02_F_morpheme.json
SEN0618,고속터미널 가다 내리다,3,F,ok,NIA_SL_SEN0618_REAL02_F_morpheme.json
SEN0619,고속터미널 가다 내리다,3,F,ok,NIA_SL_SEN0619_REAL02_F_morpheme.json
SEN0620,고속터미널 가다 차내리다,3,F,ok,NIA_SL_SEN0620_REAL02_F_morpheme.json
SEN0621,지름길 내리다 가다,3,F,ok,NIA_SL_SEN0621_REAL02_F_morpheme.json
SEN0622,지름길 내리다 가다,3,F,ok,NIA_SL_SEN0622_REAL02_F_morpheme.json
SEN0623,지름길 차내리다 가다,3,F,ok,NIA_SL_SEN0623_REAL02_F_morpheme.json
SEN0624,지름길 차내리다 가다,3,F,ok,NIA_SL_SEN0624_REAL02_F_morpheme.json
SEN0625,지름길 도착 가다,3,F,ok,NIA_SL_SEN0625_REAL02_F_morpheme.json
SEN0626,지름길 목적 가다,3,F,ok,NIA_SL_SEN0626_REAL02_F_morpheme.json
SEN0627,지름길 곳 가다,3,F,ok,NIA_SL_SEN0627_REAL02_F_morpheme.json
SEN0628,지름길 가다 내리다,3,F,ok,NIA_SL_SEN0628_REAL02_F_morpheme.json
SEN0629,지름길 가다 내리다,3,F,ok,NIA_SL_SEN0629_REAL02_F_morpheme.json
SEN0630,지름길 가다 차내리다,3,F,ok,NIA_SL_SEN0630_REAL02_F_morpheme.json
SEN0631,명동 가다,2,F,ok,NIA_SL_SEN0631_REAL02_F_morpheme.json
SEN0632,명동 가다,2,F,ok,NIA_SL_SEN0632_REAL02_F_morpheme.json
SEN0633,명동 내리다,2,F,ok,NIA_SL_SEN0633_REAL02_F_morpheme.json
SEN0634,명동 내리다,2,F,ok,NIA_SL_SEN0634_REAL02_F_morpheme.json
SEN0635,명동 차내리다,2,F,ok,NIA_SL_SEN0635_REAL02_F_morpheme.json
SEN0636,명동 차내리다,2,F,ok,NIA_SL_SEN0636_REAL02_F_morpheme.json
SEN0637,명동 도착,2,F,ok,NIA_SL_SEN0637_REAL02_F_morpheme.json
SEN0638,명동 목적,2,F,ok,NIA_SL_SEN0638_REAL02_F_morpheme.json
SEN0639,명동 곳,2,F,ok,NIA_SL_SEN0639_REAL02_F_morpheme.json
SEN0640,명동 가다,2,F,ok,NIA_SL_SEN0640_REAL02_F_morpheme.json
SEN0641,손바닥찍다 내리다 가다,3,F,ok,NIA_SL_SEN0641_REAL02_F_morpheme.json
SEN0642,손바닥찍다 내리다 가다,3,F,ok,NIA_SL_SEN0642_REAL02_F_morpheme.json
SEN0643,손바닥찍다 차내리다 가다,3,F,ok,NIA_SL_SEN0643_REAL02_F_morpheme.json
SEN0644,손바닥찍다 차내리다 가다,3,F,ok,NIA_SL_SEN0644_REAL02_F_morpheme.json
SEN0645,손바닥찍다 도착 가다,3,F,ok,NIA_SL_SEN0645_REAL02_F_morpheme.json
SEN0646,손바닥찍다 목적 가다,3,F,ok,NIA_SL_SEN0646_REAL02_F_morpheme.json
SEN0647,손바닥찍다 곳 가다,3,F,ok,NIA_SL_SEN0647_REAL02_F_morpheme.json
SEN0648,손바닥찍다 가다 내리다,3,F,ok,NIA_SL_SEN0648_REAL02_F_morpheme.json
SEN0649,손바닥찍다 가다 내리다,3,F,ok,NIA_SL_SEN0649_REAL02_F_morpheme.json
SEN0650,손바닥찍다 가다 차내리다,3,F,ok,NIA_SL_SEN0650_REAL02_F_morpheme.json
SEN0651,공항 내리다 가다,3,F,ok,NIA_SL_SEN0651_REAL02_F_morpheme.json
SEN0652,공항 내리다 가다,3,F,ok,NIA_SL_SEN0652_REAL02_F_morpheme.json
SEN0653,공항 차내리다 가다,3,F,ok,NIA_SL_SEN0653_REAL02_F_morpheme.json
SEN0654,공항 차내리다 가다,3,F,ok,NIA_SL_SEN0654_REAL02_F_morpheme.json
SEN0655,공항 도착 가다,3,F,ok,NIA_SL_SEN0655_REAL02_F_morpheme.json
SEN0656,공항 목적 가다,3,F,ok,NIA_SL_SEN0656_REAL02_F_morpheme.json
SEN0657,공항 곳 가다,3,F,ok,NIA_SL_SEN0657_REAL02_F_morpheme.json
SEN0658,공항 가다 내리다,3,F,ok,NIA_SL_SEN0658_REAL02_F_morpheme.json
SEN0659,공항 가다 내리다,3,F,ok,NIA_SL_SEN0659_REAL02_F_morpheme.json
SEN0660,공항 가다 차내리다,3,F,ok,NIA_SL_SEN0660_REAL02_F_morpheme.json
SEN0661,지름길 내리다 가다,3,F,ok,NIA_SL_SEN0661_REAL02_F_morpheme.json
SEN0662,지름길 내리다 가다,3,F,ok,NIA_SL_SEN0662_REAL02_F_morpheme.json
SEN0663,지름길 차내리다 가다,3,F,ok,NIA_SL_SEN0663_REAL02_F_morpheme.json
SEN0664,지름길 차내리다 가다,3,F,ok,NIA_SL_SEN0664_REAL02_F_morpheme.json
SEN0665,지름길 도착 가다,3,F,ok,NIA_SL_SEN0665_REAL02_F_morpheme.json
SEN0666,지름길 목적 가다,3,F,ok,NIA_SL_SEN0666_REAL02_F_morpheme.json
SEN0667,지름길 곳 가다,3,F,ok,NIA_SL_SEN0667_REAL02_F_morpheme.json
SEN0668,지름길 가다 내리다,3,F,ok,NIA_SL_SEN0668_REAL02_F_morpheme.json
SEN0669,지름길 가다 내리다,3,F,ok,NIA_SL_SEN0669_REAL02_F_morpheme.json
SEN0670,지름길 가다 차내리다,3,F,ok,NIA_SL_SEN0670_REAL02_F_morpheme.json
SEN0671,나사렛 내리다 가다,3,F,ok,NIA_SL_SEN0671_REAL02_F_morpheme.json
SEN0672,나사렛 내리다 가다,3,F,ok,NIA_SL_SEN0672_REAL02_F_morpheme.json
SEN0673,나사렛 차내리다 가다,3,F,ok,NIA_SL_SEN0673_REAL02_F_morpheme.json
SEN0674,나사렛 차내리다 가다,3,F,ok,NIA_SL_SEN0674_REAL02_F_morpheme.json
SEN0675,나사렛 도착 가다,3,F,ok,NIA_SL_SEN0675_REAL02_F_morpheme.json
SEN0676,학교 안 도착,3,F,ok,NIA_SL_SEN0676_REAL02_F_morpheme.json
SEN0677,나사렛 목적 가다,3,F,ok,NIA_SL_SEN0677_REAL02_F_morpheme.json
SEN0678,나사렛 곳 가다,3,F,ok,NIA_SL_SEN0678_REAL02_F_morpheme.json
SEN0679,나사렛 가다 내리다,3,F,ok,NIA_SL_SEN0679_REAL02_F_morpheme.json
SEN0680,나사렛 가다 내리다,3,F,ok,NIA_SL_SEN0680_REAL02_F_morpheme.json
SEN0681,샛길 가다,2,F,ok,NIA_SL_SEN0681_REAL02_F_morpheme.json
SEN0682,샛길 저기,2,F,ok,NIA_SL_SEN0682_REAL02_F_morpheme.json
SEN0683,샛길 저기 가다,3,F,ok,NIA_SL_SEN0683_REAL02_F_morpheme.json
SEN0684,샛길 저기 곳,3,F,ok,NIA_SL_SEN0684_REAL02_F_morpheme.json
SEN0685,샛길 곳,2,F,ok,NIA_SL_SEN0685_REAL02_F_morpheme.json
SEN0686,샛길 도착,2,F,ok,NIA_SL_SEN0686_REAL02_F_morpheme.json
SEN0687,샛길 가다,2,F,ok,NIA_SL_SEN0687_REAL02_F_morpheme.json
SEN0688,샛길 가다,2,F,ok,NIA_SL_SEN0688_REAL02_F_morpheme.json
SEN0689,저기 샛길 가다,3,F,ok,NIA_SL_SEN0689_REAL02_F_morpheme.json
SEN0690,샛길 문 가다,3,F,ok,NIA_SL_SEN0690_REAL02_F_morpheme.json
SEN0691,아파트 가다,2,F,ok,NIA_SL_SEN0691_REAL02_F_morpheme.json
SEN0692,아파트 저기,2,F,ok,NIA_SL_SEN0692_REAL02_F_morpheme.json
SEN0693,아파트 저기 가다,3,F,ok,NIA_SL_SEN0693_REAL02_F_morpheme.json
SEN0694,아파트 저기 곳,3,F,ok,NIA_SL_SEN0694_REAL02_F_morpheme.json
SEN0695,아파트 안 곳,3,F,ok,NIA_SL_SEN0695_REAL02_F_morpheme.json
SEN0696,아파트 안 도착,3,F,ok,NIA_SL_SEN0696_REAL02_F_morpheme.json
SEN0697,아파트 안 가다,3,F,ok,NIA_SL_SEN0697_REAL02_F_morpheme.json
SEN0698,아파트 가다,2,F,ok,NIA_SL_SEN0698_REAL02_F_morpheme.json
SEN0699,저기 아파트 가다,3,F,ok,NIA_SL_SEN0699_REAL02_F_morpheme.json
SEN0700,아파트 문 가다,3,F,ok,NIA_SL_SEN0700_REAL02_F_morpheme.json
SEN0701,학교 저기,2,F,ok,NIA_SL_SEN0701_REAL02_F_morpheme.json
SEN0702,학교 저기 가다,3,F,ok,NIA_SL_SEN0702_REAL02_F_morpheme.json
SEN0703,학교 저기 곳,3,F,ok,NIA_SL_SEN0703_REAL02_F_morpheme.json
SEN0704,학교 안 곳,3,F,ok,NIA_SL_SEN0704_REAL02_F_morpheme.json
SEN0705,학교 안 도착,3,F,ok,NIA_SL_SEN0705_REAL02_F_morpheme.json
SEN0706,학교 안 가다,3,F,ok,NIA_SL_SEN0706_REAL02_F_morpheme.json
SEN0707,샛길 저기,2,F,ok,NIA_SL_SEN0707_REAL02_F_morpheme.json
SEN0708,샛길 저기 가다,3,F,ok,NIA_SL_SEN0708_REAL02_F_morpheme.json
SEN0709,샛길 저기 곳,3,F,ok,NIA_SL_SEN0709_REAL02_F_morpheme.json
SEN0710,샛길 곳,2,F,ok,NIA_SL_SEN0710_REAL02_F_morpheme.json
SEN0711,샛길 도착,2,F,ok,NIA_SL_SEN0711_REAL02_F_morpheme.json
SEN0712,샛길 여기 가다,3,F,ok,NIA_SL_SEN0712_REAL02_F_morpheme.json
SEN0713,아파트 저기,2,F,ok,NIA_SL_SEN0713_REAL02_F_morpheme.json
SEN0714,아파트 저기 가다,3,F,ok,NIA_SL_SEN0714_REAL02_F_morpheme.json
SEN0715,아파트 저기 곳,3,F,ok,NIA_SL_SEN0715_REAL02_F_morpheme.json
SEN0716,아파트 안 곳,3,F,ok,NIA_SL_SEN0716_REAL02_F_morpheme.json
SEN0717,아파트 안 도착,3,F,ok,NIA_SL_SEN0717_REAL02_F_morpheme.json
SEN0718,아파트 안 가다,3,F,ok,NIA_SL_SEN0718_REAL02_F_morpheme.json
SEN0719,나사렛 전 내리다,3,F,ok,NIA_SL_SEN0719_REAL02_F_morpheme.json
SEN0720,나사렛 전 내리다,3,F,ok,NIA_SL_SEN0720_REAL02_F_morpheme.json
SEN0721,나사렛 전 차내리다,3,F,ok,NIA_SL_SEN0721_REAL02_F_morpheme.json
SEN0722,나사렛 전 차내리다,3,F,ok,NIA_SL_SEN0722_REAL02_F_morpheme.json
SEN0723,나사렛 전 곳,3,F,ok,NIA_SL_SEN0723_REAL02_F_morpheme.json
SEN0724,나사렛 전 도착 내리다,4,F,ok,NIA_SL_SEN0724_REAL02_F_morpheme.json
SEN0725,나사렛 전 도착 내리다,4,F,ok,NIA_SL_SEN0725_REAL02_F_morpheme.json
SEN0726,나사렛 전 도착 차내리다,4,F,ok,NIA_SL_SEN0726_REAL02_F_morpheme.json
SEN0727,나사렛 전 도착 차내리다,4,F,ok,NIA_SL_SEN0727_REAL02_F_morpheme.json
SEN0728,나사렛 전 저기,3,F,ok,NIA_SL_SEN0728_REAL02_F_morpheme.json
SEN0729,저기 맞다,2,F,ok,NIA_SL_SEN0729_REAL02_F_morpheme.json
SEN0730,저기 맞다,2,F,ok,NIA_SL_SEN0730_REAL02_F_morpheme.json
SEN0731,저기 내리다 맞다,3,F,ok,NIA_SL_SEN0731_REAL02_F_morpheme.json
SEN0732,저기 내리다 맞다,3,F,ok,NIA_SL_SEN0732_REAL02_F_morpheme.json
SEN0733,저기 차내리다 맞다,3,F,ok,NIA_SL_SEN0733_REAL02_F_morpheme.json
SEN0734,저기 차내리다 맞다,3,F,ok,NIA_SL_SEN0734_REAL02_F_morpheme.json
SEN0735,저기 내리다 맞다,3,F,ok,NIA_SL_SEN0735_REAL02_F_morpheme.json
SEN0736,저기 내리다 맞다,3,F,ok,NIA_SL_SEN0736_REAL02_F_morpheme.json
SEN0737,저기 차내리다 맞다,3,F,ok,NIA_SL_SEN0737_REAL02_F_morpheme.json
SEN0738,저기 차내리다 맞다,3,F,ok,NIA_SL_SEN0738_REAL02_F_morpheme.json
SEN0739,기차 곳 맞다,3,F,ok,NIA_SL_SEN0739_REAL02_F_morpheme.json
SEN0740,기차 곳 맞다,3,F,ok,NIA_SL_SEN0740_REAL02_F_morpheme.json
SEN0741,기차 곳 내리다 맞다,4,F,ok,NIA_SL_SEN0741_REAL02_F_morpheme.json
SEN0742,기차 곳 내리다 맞다,4,F,ok,NIA_SL_SEN0742_REAL02_F_morpheme.json
SEN0743,기차 곳 차내리다 맞다,4,F,ok,NIA_SL_SEN0743_REAL02_F_morpheme.json
SEN0744,기차 곳 차내리다 맞다,4,F,ok,NIA_SL_SEN0744_REAL02_F_morpheme.json
SEN0745,기차 곳 내리다 맞다,4,F,ok,NIA_SL_SEN0745_REAL02_F_morpheme.json
SEN0746,기차 곳 내리다 맞다,4,F,ok,NIA_SL_SEN0746_REAL02_F_morpheme.json
SEN0747,기차 곳 차내리다 맞다,4,F,ok,NIA_SL_SEN0747_REAL02_F_morpheme.json
SEN0748,기차 곳 차내리다 맞다,4,F,ok,NIA_SL_SEN0748_REAL02_F_morpheme.json
SEN0749,버스 곳 맞다,3,F,ok,NIA_SL_SEN0749_REAL02_F_morpheme.json
SEN0750,버스 곳 맞다,3,F,ok,NIA_SL_SEN0750_REAL02_F_morpheme.json
SEN0751,버스 곳 내리다 맞다,4,F,ok,NIA_SL_SEN0751_REAL02_F_morpheme.json
SEN0752,버스 곳 내리다 맞다,4,F,ok,NIA_SL_SEN0752_REAL02_F_morpheme.json
SEN0753,버스 곳 차내리다 맞다,4,F,ok,NIA_SL_SEN0753_REAL02_F_morpheme.json
SEN0754,버스 곳 차내리다 맞다,4,F,ok,NIA_SL_SEN0754_REAL02_F_morpheme.json
SEN0755,버스 곳 내리다 맞다,4,F,ok,NIA_SL_SEN0755_REAL02_F_morpheme.json
SEN0756,버스 곳 내리다 맞다,4,F,ok,NIA_SL_SEN0756_REAL02_F_morpheme.json
SEN0757,버스 곳 차내리다 맞다,4,F,ok,NIA_SL_SEN0757_REAL02_F_morpheme.json
SEN0758,버스 곳 차내리다 맞다,4,F,ok,NIA_SL_SEN0758_REAL02_F_morpheme.json
SEN0759,건너다,1,F,ok,NIA_SL_SEN0759_REAL02_F_morpheme.json
SEN0760,건너다 내리다,2,F,ok,NIA_SL_SEN0760_REAL02_F_morpheme.json
SEN0761,건너다 내리다,2,F,ok,NIA_SL_SEN0761_REAL02_F_morpheme.json
SEN0762,건너다 차내리다,2,F,ok,NIA_SL_SEN0762_REAL02_F_morpheme.json
SEN0763,건너다 차내리다,2,F,ok,NIA_SL_SEN0763_REAL02_F_morpheme.json
SEN0764,건너다 오케이,2,F,ok,NIA_SL_SEN0764_REAL02_F_morpheme.json
SEN0765,건너다 차두다,2,F,ok,NIA_SL_SEN0765_REAL02_F_morpheme.json
SEN0766,건너다 내리다 오케이,3,F,ok,NIA_SL_SEN0766_REAL02_F_morpheme.json
SEN0767,건너다 내리다 오케이,3,F,ok,NIA_SL_SEN0767_REAL02_F_morpheme.json
SEN0768,건너다 차내리다 오케이,3,F,ok,NIA_SL_SEN0768_REAL02_F_morpheme.json
SEN0769,건너다 차내리다 오케이,3,F,ok,NIA_SL_SEN0769_REAL02_F_morpheme.json
SEN0770,시청,1,F,ok,NIA_SL_SEN0770_REAL02_F_morpheme.json
SEN0771,시청 내리다,2,F,ok,NIA_SL_SEN0771_REAL02_F_morpheme.json
SEN0772,시청 내리다,2,F,ok,NIA_SL_SEN0772_REAL02_F_morpheme.json
SEN0773,시청 차내리다,2,F,ok,NIA_SL_SEN0773_REAL02_F_morpheme.json
SEN0774,시청 차내리다,2,F,ok,NIA_SL_SEN0774_REAL02_F_morpheme.json
SEN0775,시청 오케이,2,F,ok,NIA_SL_SEN0775_REAL02_F_morpheme.json
SEN0776,시청 차두다,2,F,ok,NIA_SL_SEN0776_REAL02_F_morpheme.json
SEN0777,시청 내리다 오케이,3,F,ok,NIA_SL_SEN0777_REAL02_F_morpheme.json
SEN0778,시청 내리다 오케이,3,F,ok,NIA_SL_SEN0778_REAL02_F_morpheme.json
SEN0779,시청 차내리다 오케이,3,F,ok,NIA_SL_SEN0779_REAL02_F_morpheme.json
SEN0780,시청 차내리다 오케이,3,F,ok,NIA_SL_SEN0780_REAL02_F_morpheme.json
SEN0781,여기 맞다,2,F,ok,NIA_SL_SEN0781_REAL02_F_morpheme.json
SEN0782,여기 맞다,2,F,ok,NIA_SL_SEN0782_REAL02_F_morpheme.json
SEN0783,여기 내리다 맞다,3,F,ok,NIA_SL_SEN0783_REAL02_F_morpheme.json
SEN0784,여기 내리다 맞다,3,F,ok,NIA_SL_SEN0784_REAL02_F_morpheme.json
SEN0785,여기 차내리다 맞다,3,F,ok,NIA_SL_SEN0785_REAL02_F_morpheme.json
SEN0786,여기 차내리다 맞다,3,F,ok,NIA_SL_SEN0786_REAL02_F_morpheme.json
SEN0787,여기 내리다 맞다,3,F,ok,NIA_SL_SEN0787_REAL02_F_morpheme.json
SEN0788,여기 내리다 맞다,3,F,ok,NIA_SL_SEN0788_REAL02_F_morpheme.json
SEN0789,여기 차내리다 맞다,3,F,ok,NIA_SL_SEN0789_REAL02_F_morpheme.json
SEN0790,여기 차내리다 맞다,3,F,ok,NIA_SL_SEN0790_REAL02_F_morpheme.json
SEN0791,지금 맞다,2,F,ok,NIA_SL_SEN0791_REAL02_F_morpheme.json
SEN0792,지금 맞다,2,F,ok,NIA_SL_SEN0792_REAL02_F_morpheme.json
SEN0793,지금 내리다 맞다,3,F,ok,NIA_SL_SEN0793_REAL02_F_morpheme.json
SEN0794,지금 내리다 맞다,3,F,ok,NIA_SL_SEN0794_REAL02_F_morpheme.json
SEN0795,지금 차내리다 맞다,3,F,ok,NIA_SL_SEN0795_REAL02_F_morpheme.json
SEN0796,지금 차내리다 맞다,3,F,ok,NIA_SL_SEN0796_REAL02_F_morpheme.json
SEN0797,지금 내리다 맞다,3,F,ok,NIA_SL_SEN0797_REAL02_F_morpheme.json
SEN0798,지금 내리다 맞다,3,F,ok,NIA_SL_SEN0798_REAL02_F_morpheme.json
SEN0799,지금 차내리다 맞다,3,F,ok,NIA_SL_SEN0799_REAL02_F_morpheme.json
SEN0800,지금 차내리다 맞다,3,F,ok,NIA_SL_SEN0800_REAL02_F_morpheme.json
SEN0801,기차 곳 맞다,3,F,ok,NIA_SL_SEN0801_REAL02_F_morpheme.json
SEN0802,기차 곳 맞다,3,F,ok,NIA_SL_SEN0802_REAL02_F_morpheme.json
SEN0803,기차 곳 내리다 맞다,4,F,ok,NIA_SL_SEN0803_REAL02_F_morpheme.json
SEN0804,기차 곳 내리다 맞다,4,F,ok,NIA_SL_SEN0804_REAL02_F_morpheme.json
SEN0805,기차 곳 차내리다 맞다,4,F,ok,NIA_SL_SEN0805_REAL02_F_morpheme.json
SEN0806,기차 곳 차내리다 맞다,4,F,ok,NIA_SL_SEN0806_REAL02_F_morpheme.json
SEN0807,기차 곳 내리다 맞다,4,F,ok,NIA_SL_SEN0807_REAL02_F_morpheme.json
SEN0808,기차 곳 내리다 맞다,4,F,ok,NIA_SL_SEN0808_REAL02_F_morpheme.json
SEN0809,기차 곳 차내리다 맞다,4,F,ok,NIA_SL_SEN0809_REAL02_F_morpheme.json
SEN0810,기차 곳 차내리다 맞다,4,F,ok,NIA_SL_SEN0810_REAL02_F_morpheme.json
SEN0811,버스 곳 맞다,3,F,ok,NIA_SL_SEN0811_REAL02_F_morpheme.json
SEN0812,버스 곳 맞다,3,F,ok,NIA_SL_SEN0812_REAL02_F_morpheme.json
SEN0813,버스 곳 내리다 맞다,4,F,ok,NIA_SL_SEN0813_REAL02_F_morpheme.json
SEN0814,버스 곳 내리다 맞다,4,F,ok,NIA_SL_SEN0814_REAL02_F_morpheme.json
SEN0815,버스 곳 차내리다 맞다,4,F,ok,NIA_SL_SEN0815_REAL02_F_morpheme.json
SEN0816,버스 곳 차내리다 맞다,4,F,ok,NIA_SL_SEN0816_REAL02_F_morpheme.json
SEN0817,버스 곳 내리다 맞다,4,F,ok,NIA_SL_SEN0817_REAL02_F_morpheme.json
SEN0818,버스 곳 내리다 맞다,4,F,ok,NIA_SL_SEN0818_REAL02_F_morpheme.json
SEN0819,버스 곳 차내리다 맞다,4,F,ok,NIA_SL_SEN0819_REAL02_F_morpheme.json
SEN0820,버스 곳 차내리다 맞다,4,F,ok,NIA_SL_SEN0820_REAL02_F_morpheme.json
SEN0821,건너다,1,F,ok,NIA_SL_SEN0821_REAL02_F_morpheme.json
SEN0822,건너다 내리다,2,F,ok,NIA_SL_SEN0822_REAL02_F_morpheme.json
SEN0823,건너다 내리다,2,F,ok,NIA_SL_SEN0823_REAL02_F_morpheme.json
SEN0824,건너다 차내리다,2,F,ok,NIA_SL_SEN0824_REAL02_F_morpheme.json
SEN0825,건너다 차내리다,2,F,ok,NIA_SL_SEN0825_REAL02_F_morpheme.json
SEN0826,건너다 오케이,2,F,ok,NIA_SL_SEN0826_REAL02_F_morpheme.json
SEN0827,건너다 차두다,2,F,ok,NIA_SL_SEN0827_REAL02_F_morpheme.json
SEN0828,건너다 내리다 오케이,3,F,ok,NIA_SL_SEN0828_REAL02_F_morpheme.json
SEN0829,건너다 내리다 오케이,3,F,ok,NIA_SL_SEN0829_REAL02_F_morpheme.json
SEN0830,건너다 차내리다 오케이,3,F,ok,NIA_SL_SEN0830_REAL02_F_morpheme.json
SEN0831,건너다 차내리다 오케이,3,F,ok,NIA_SL_SEN0831_REAL02_F_morpheme.json
SEN0832,시청,1,F,ok,NIA_SL_SEN0832_REAL02_F_morpheme.json
SEN0833,시청 내리다,2,F,ok,NIA_SL_SEN0833_REAL02_F_morpheme.json
SEN0834,시청 내리다,2,F,ok,NIA_SL_SEN0834_REAL02_F_morpheme.json
SEN0835,시청 차내리다,2,F,ok,NIA_SL_SEN0835_REAL02_F_morpheme.json
SEN0836,시청 차내리다,2,F,ok,NIA_SL_SEN0836_REAL02_F_morpheme.json
SEN0837,시청 오케이,2,F,ok,NIA_SL_SEN0837_REAL02_F_morpheme.json
SEN0838,시청 차두다,2,F,ok,NIA_SL_SEN0838_REAL02_F_morpheme.json
SEN0839,시청 내리다 오케이,3,F,ok,NIA_SL_SEN0839_REAL02_F_morpheme.json
SEN0840,시청 내리다 오케이,3,F,ok,NIA_SL_SEN0840_REAL02_F_morpheme.json
SEN0841,시청 차내리다 오케이,3,F,ok,NIA_SL_SEN0841_REAL02_F_morpheme.json
SEN0842,시청 차내리다 오케이,3,F,ok,NIA_SL_SEN0842_REAL02_F_morpheme.json
