word_id,word,status,morpheme_path
WORD1295,걷다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1295_REAL01_F_morpheme.json"
WORD1296,게으르다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1296_REAL01_F_morpheme.json"
WORD1297,겨드랑이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1297_REAL01_F_morpheme.json"
WORD1298,결심,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1298_REAL01_F_morpheme.json"
WORD1299,겸손,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1299_REAL01_F_morpheme.json"
WORD1300,무시,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1300_REAL01_F_morpheme.json"
WORD1301,시원하다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1301_REAL01_F_morpheme.json"
WORD1302,남자,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1302_REAL01_F_morpheme.json"
WORD1303,기억,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1303_REAL01_F_morpheme.json"
WORD1304,부족,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1304_REAL01_F_morpheme.json"
WORD1305,두명,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1305_REAL01_F_morpheme.json"
WORD1306,세명,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1306_REAL01_F_morpheme.json"
WORD1307,네명,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1307_REAL01_F_morpheme.json"
WORD1308,다섯명,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1308_REAL01_F_morpheme.json"
WORD1309,여섯명,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1309_REAL01_F_morpheme.json"
WORD1310,일곱명,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1310_REAL01_F_morpheme.json"
WORD1311,여덟명,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1311_REAL01_F_morpheme.json"
WORD1312,아홉명,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1312_REAL01_F_morpheme.json"
WORD1313,열명,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1313_REAL01_F_morpheme.json"
WORD1314,귀엽다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1314_REAL01_F_morpheme.json"
WORD1315,안타깝다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1315_REAL01_F_morpheme.json"
WORD1316,인터체인지,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1316_REAL01_F_morpheme.json"
WORD1317,세쌍둥이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1317_REAL01_F_morpheme.json"
WORD1318,네쌍둥이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1318_REAL01_F_morpheme.json"
WORD1319,달래다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1319_REAL01_F_morpheme.json"
WORD1320,집중,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1320_REAL01_F_morpheme.json"
WORD1321,검정,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1321_REAL01_F_morpheme.json"
WORD1322,빨강,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1322_REAL01_F_morpheme.json"
WORD1323,노랑,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1323_REAL01_F_morpheme.json"
WORD1324,초록,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1324_REAL01_F_morpheme.json"
WORD1325,파랑,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1325_REAL01_F_morpheme.json"
WORD1326,충혈,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1326_REAL01_F_morpheme.json"
WORD1327,갈색,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1327_REAL01_F_morpheme.json"
WORD1328,무지개,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1328_REAL01_F_morpheme.json"
WORD1329,분홍,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1329_REAL01_F_morpheme.json"
WORD1330,회색,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1330_REAL01_F_morpheme.json"
WORD1331,차량번호판,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1331_REAL01_F_morpheme.json"
WORD1332,밉다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1332_REAL01_F_morpheme.json"
WORD1333,밉다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1333_REAL01_F_morpheme.json"
WORD1334,배려,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1334_REAL01_F_morpheme.json"
WORD1335,배려,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1335_REAL01_F_morpheme.json"
WORD1336,잘못하다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1336_REAL01_F_morpheme.json"
WORD1337,느리다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1337_REAL01_F_morpheme.json"
WORD1338,무덤덤,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1338_REAL01_F_morpheme.json"
WORD1339,불신,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1339_REAL01_F_morpheme.json"
WORD1340,전자기기,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1340_REAL01_F_morpheme.json"
WORD1341,살인,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1341_REAL01_F_morpheme.json"
WORD1342,왼쪽,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1342_REAL01_F_morpheme.json"
WORD1343,오른쪽,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1343_REAL01_F_morpheme.json"
WORD1344,서다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1344_REAL01_F_morpheme.json"
WORD1345,가다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1345_REAL01_F_morpheme.json"
WORD1346,귀찮다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1346_REAL01_F_morpheme.json"
WORD1347,귀찮다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1347_REAL01_F_morpheme.json"
WORD1348,대략,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1348_REAL01_F_morpheme.json"
WORD1349,간단하다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1349_REAL01_F_morpheme.json"
WORD1350,사기,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1350_REAL01_F_morpheme.json"
WORD1351,너,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1351_REAL01_F_morpheme.json"
WORD1352,저,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1352_REAL01_F_morpheme.json"
WORD1353,당신,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1353_REAL01_F_morpheme.json"
WORD1354,너희,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1354_REAL01_F_morpheme.json"
WORD1355,째려보다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1355_REAL01_F_morpheme.json"
WORD1356,냄새,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1356_REAL01_F_morpheme.json"
WORD1357,때리다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1357_REAL01_F_morpheme.json"
WORD1358,떨다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1358_REAL01_F_morpheme.json"
WORD1359,틀리다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1359_REAL01_F_morpheme.json"
WORD1360,뚱뚱하다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1360_REAL01_F_morpheme.json"
WORD1361,뚱뚱하다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1361_REAL01_F_morpheme.json"
WORD1362,세배,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1362_REAL01_F_morpheme.json"
WORD1363,네배,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1363_REAL01_F_morpheme.json"
WORD1364,다섯배,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1364_REAL01_F_morpheme.json"
WORD1365,여섯배,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1365_REAL01_F_morpheme.json"
WORD1366,일곱배,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1366_REAL01_F_morpheme.json"
WORD1367,여덟배,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1367_REAL01_F_morpheme.json"
WORD1368,아홉배,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1368_REAL01_F_morpheme.json"
WORD1369,열배,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1369_REAL01_F_morpheme.json"
WORD1370,귀,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1370_REAL01_F_morpheme.json"
WORD1371,눈썹,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1371_REAL01_F_morpheme.json"
WORD1372,눈,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1372_REAL01_F_morpheme.json"
WORD1373,치아,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1373_REAL01_F_morpheme.json"
WORD1374,이마,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1374_REAL01_F_morpheme.json"
WORD1375,볼,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1375_REAL01_F_morpheme.json"
WORD1376,목,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1376_REAL01_F_morpheme.json"
WORD1377,자다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1377_REAL01_F_morpheme.json"
WORD1378,자다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1378_REAL01_F_morpheme.json"
WORD1379,일어나다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1379_REAL01_F_morpheme.json"
WORD1380,때리다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1380_REAL01_F_morpheme.json"
WORD1381,괜찮다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1381_REAL01_F_morpheme.json"
WORD1382,덥다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1382_REAL01_F_morpheme.json"
WORD1383,따뜻하다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1383_REAL01_F_morpheme.json"
WORD1384,없다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1384_REAL01_F_morpheme.json"
WORD1385,싫다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1385_REAL01_F_morpheme.json"
WORD1386,몸,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1386_REAL01_F_morpheme.json"
WORD1387,초대,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1387_REAL01_F_morpheme.json"
WORD1388,초대,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1388_REAL01_F_morpheme.json"
WORD1389,걷다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1389_REAL01_F_morpheme.json"
WORD1390,걷다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1390_REAL01_F_morpheme.json"
WORD1391,걷다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1391_REAL01_F_morpheme.json"
WORD1392,걷다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1392_REAL01_F_morpheme.json"
WORD1393,걷다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1393_REAL01_F_morpheme.json"
WORD1394,여자,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1394_REAL01_F_morpheme.json"
WORD1395,야단치다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1395_REAL01_F_morpheme.json"
WORD1396,야단치다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1396_REAL01_F_morpheme.json"
WORD1397,째려보다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1397_REAL01_F_morpheme.json"
WORD1398,전문,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1398_REAL01_F_morpheme.json"
WORD1399,미소,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1399_REAL01_F_morpheme.json"
WORD1400,남녀,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1400_REAL01_F_morpheme.json"
WORD1401,남녀,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1401_REAL01_F_morpheme.json"
WORD1402,충무로,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1402_REAL01_F_morpheme.json"
WORD1403,종각,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1403_REAL01_F_morpheme.json"
WORD1404,천호,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1404_REAL01_F_morpheme.json"
WORD1405,이화여자대학교,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1405_REAL01_F_morpheme.json"
WORD1406,종로3가,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1406_REAL01_F_morpheme.json"
WORD1407,종로5가,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1407_REAL01_F_morpheme.json"
WORD1408,을지로,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1408_REAL01_F_morpheme.json"
WORD1409,을지로3가,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1409_REAL01_F_morpheme.json"
WORD1410,을지로4가,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1410_REAL01_F_morpheme.json"
WORD1411,강남,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1411_REAL01_F_morpheme.json"
WORD1412,삼성,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1412_REAL01_F_morpheme.json"
WORD1413,강남구청,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1413_REAL01_F_morpheme.json"
WORD1414,강북,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1414_REAL01_F_morpheme.json"
WORD1415,강서,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1415_REAL01_F_morpheme.json"
WORD1416,까치산,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1416_REAL01_F_morpheme.json"
WORD1417,발산,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1417_REAL01_F_morpheme.json"
WORD1418,김포,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1418_REAL01_F_morpheme.json"
WORD1419,양천,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1419_REAL01_F_morpheme.json"
WORD1420,공항시장,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1420_REAL01_F_morpheme.json"
WORD1421,관악,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1421_REAL01_F_morpheme.json"
WORD1422,서울대학교,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1422_REAL01_F_morpheme.json"
WORD1423,아차산,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1423_REAL01_F_morpheme.json"
WORD1424,어린이대공원,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1424_REAL01_F_morpheme.json"
WORD1425,금천,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1425_REAL01_F_morpheme.json"
WORD1426,독산,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1426_REAL01_F_morpheme.json"
WORD1427,금천구청,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1427_REAL01_F_morpheme.json"
WORD1428,노원,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1428_REAL01_F_morpheme.json"
WORD1429,도봉산,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1429_REAL01_F_morpheme.json"
WORD1430,청량리,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1430_REAL01_F_morpheme.json"
WORD1431,동대문,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1431_REAL01_F_morpheme.json"
WORD1432,동작,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1432_REAL01_F_morpheme.json"
WORD1433,노량진,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1433_REAL01_F_morpheme.json"
WORD1434,마포,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1434_REAL01_F_morpheme.json"
WORD1435,홍익대학교,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1435_REAL01_F_morpheme.json"
WORD1436,서대문,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1436_REAL01_F_morpheme.json"
WORD1437,고속터미널,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1437_REAL01_F_morpheme.json"
WORD1438,남부터미널,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1438_REAL01_F_morpheme.json"
WORD1439,성동,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1439_REAL01_F_morpheme.json"
WORD1440,왕십리,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1440_REAL01_F_morpheme.json"
WORD1441,서울숲,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1441_REAL01_F_morpheme.json"
WORD1442,성북,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1442_REAL01_F_morpheme.json"
WORD1443,고려대학교,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1443_REAL01_F_morpheme.json"
WORD1444,송파,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1444_REAL01_F_morpheme.json"
WORD1445,종합운동장,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1445_REAL01_F_morpheme.json"
WORD1446,잠실,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1446_REAL01_F_morpheme.json"
WORD1447,잠실,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1447_REAL01_F_morpheme.json"
WORD1448,올림픽공원,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1448_REAL01_F_morpheme.json"
WORD1449,영등포,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1449_REAL01_F_morpheme.json"
WORD1450,영등포시장,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1450_REAL01_F_morpheme.json"
WORD1451,여의도,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1451_REAL01_F_morpheme.json"
WORD1452,용산,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1452_REAL01_F_morpheme.json"
WORD1453,신용산,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1453_REAL01_F_morpheme.json"
WORD1454,이태원,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1454_REAL01_F_morpheme.json"
WORD1455,광화문,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1455_REAL01_F_morpheme.json"
WORD1456,시청,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1456_REAL01_F_morpheme.json"
WORD1457,남대문시장,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1457_REAL01_F_morpheme.json"
WORD1458,명동,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1458_REAL01_F_morpheme.json"
WORD1459,광주,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1459_REAL01_F_morpheme.json"
WORD1460,구리,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1460_REAL01_F_morpheme.json"
WORD1461,분당,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1461_REAL01_F_morpheme.json"
WORD1462,남양주,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1462_REAL01_F_morpheme.json"
WORD1463,성남,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1463_REAL01_F_morpheme.json"
WORD1464,하남,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD1464_REAL01_F_morpheme.json"
